active_not_recruiting_days,completed_days,not_yet_recruiting_days,recruiting_days,suspended_days,terminated_days,enrolling_by_invitation_days,unknown_days,withheld_days,Study Status,Study Results,Sex,Age,Enrollment,Funder Type,Location Count,Country Count,Study Title Length,Brief Summary Length,Primary Outcome Measures Length,Secondary Outcome Measures Length,Study Title Word Count,Brief Summary Word Count,Primary Outcome Measures Word Count,Secondary Outcome Measures Word Count,Primary Outcome Measures Count,Secondary Outcome Measures Count,study_version,minimum_age,maximum_age,num_conditions,NO_INTERVENTION,OTHER,PLACEBO_COMPARATOR,ACTIVE_COMPARATOR,SHAM_COMPARATOR,EXPERIMENTAL,Therapeutic Area,DRUG_count,OTHER_count,BIOLOGICAL_count,RADIATION_count,DIETARY_SUPPLEMENT_count,PROCEDURE_count,DEVICE_count,COMBINATION_PRODUCT_count,GENETIC_count,Allocation,Intervention Model,Masking,Primary Purpose,Trial Endpoint Time in Days,Presence of 'Overall Survival' (OS),Presence of 'Progression Free Survival' (PFS),Presence of 'Objective Response Rate' (ORR),Indication of Comparator Arm Type,Mention of Specific Patient Population or Disease Subtype,Highlighting of Key Efficacy Endpoints (from Summary),Clarity of Primary Objective Statement,Start Date_missing,Start_Date_Year,Start_Date_Month_Sin,Start_Date_Month_Cos,Primary Completion Date_missing,Primary_Completion_Date_Year,Primary_Completion_Date_Month_Sin,Primary_Completion_Date_Month_Cos,Completion Date_missing,Completion_Date_Year,Completion_Date_Month_Sin,Completion_Date_Month_Cos,First Posted_missing,First_Posted_Year,First_Posted_Month_Sin,First_Posted_Month_Cos,Last Update Posted_missing,Last_Update_Posted_Year,Last_Update_Posted_Month_Sin,Last_Update_Posted_Month_Cos,Study Duration,Time_to_Primary_Completion_Days,Days_Since_First_Posted,Days_Since_Last_Update_Posted,Sponsor_Success_Rate,TA_Success_Rate,Outcome
1518.0,3584.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",1154.0,INDUSTRY,98.0,23.0,202,589,463.0,1954.0,26,88,65.0,301.0,1,5,82,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,960.0,False,True,False,,True,False,True,0,2010.0,0.49999999999999994,0.8660254037844387,0,2013.0,-1.0,-1.8369701987210297e-16,0,2016.0,0.0,1.0,0,2010,0.8660254037844386,0.5000000000000001,0,2017,1.0,6.123233995736766e-17,2160,1338,5584,2996,0.4444444444444444,0.3514644351464435,0
2425.0,0.0,48.0,1254.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"ADULT, OLDER_ADULT",545.0,INDUSTRY,106.0,14.0,154,861,1029.0,7385.0,19,128,167.0,1160.0,2,10,98,18,130,1,0.0,0.0,1.0,0.0,0.0,2.0,Oncology,5,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,1110.0,False,True,False,Single-Arm,True,False,True,0,2015.0,0.8660254037844387,-0.4999999999999998,0,2019.0,0.0,1.0,0,2025.0,-0.5000000000000004,0.8660254037844384,0,2015,1.0,6.123233995736766e-17,0,2025,1.0,6.123233995736766e-17,3867,1341,3727,74,0.47058823529411764,0.3514644351464435,1
1216.0,398.0,45.0,668.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",623.0,INDUSTRY,162.0,19.0,247,799,911.0,9442.0,27,116,149.0,1534.0,2,14,96,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,750.0,True,True,False,Single-Arm,True,True,True,0,2019.0,0.8660254037844386,0.5000000000000001,0,2021.0,0.8660254037844387,-0.4999999999999998,0,2024.0,1.0,6.123233995736766e-17,0,2019,0.49999999999999994,0.8660254037844387,0,2025,1.0,6.123233995736766e-17,1858,792,2325,74,0.3968253968253968,0.3514644351464435,0
909.0,279.0,36.0,981.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",422.0,INDUSTRY,143.0,18.0,280,622,839.0,7391.0,31,83,144.0,1213.0,2,15,111,18,130,1,0.0,0.0,0.0,1.0,0.0,2.0,Oncology,2,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1410.0,True,True,False,,False,True,False,0,2019.0,0.49999999999999994,-0.8660254037844387,0,2023.0,-0.4999999999999997,-0.8660254037844388,0,2024.0,-0.4999999999999997,-0.8660254037844388,0,2019,0.49999999999999994,-0.8660254037844387,0,2025,0.8660254037844386,0.5000000000000001,1888,1522,2205,105,0.3968253968253968,0.3514644351464435,0
3612.0,1365.0,45.0,463.0,262.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",633.0,INDUSTRY,101.0,20.0,138,378,381.0,5479.0,17,54,67.0,844.0,1,9,60,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,180.0,True,False,False,Single-Arm,False,False,False,0,2009.0,-0.8660254037844386,0.5000000000000001,0,2012.0,-0.8660254037844386,0.5000000000000001,0,2020.0,-0.5000000000000004,0.8660254037844384,0,2009,-0.8660254037844384,-0.5000000000000004,0,2022,0.0,1.0,4048,1096,5765,1260,0.47058823529411764,0.3514644351464435,0
1331.0,0.0,49.0,825.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"ADULT, OLDER_ADULT",851.0,INDUSTRY,178.0,20.0,165,674,1094.0,11163.0,20,91,170.0,1739.0,2,12,103,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,5,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1380.0,True,True,False,,False,True,False,0,2019.0,0.49999999999999994,-0.8660254037844387,0,2023.0,-0.8660254037844384,-0.5000000000000004,0,2025.0,-0.5000000000000004,0.8660254037844384,0,2019,0.49999999999999994,-0.8660254037844387,0,2025,0.0,1.0,2375,1553,2205,164,0.3968253968253968,0.3514644351464435,0
1491.0,0.0,49.0,665.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"ADULT, OLDER_ADULT",1003.0,INDUSTRY,178.0,20.0,178,625,1373.0,10054.0,20,82,222.0,1621.0,2,12,90,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,4,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1530.0,True,True,False,Single-Arm,False,True,False,0,2019.0,0.49999999999999994,-0.8660254037844387,0,2024.0,0.49999999999999994,0.8660254037844387,0,2025.0,-0.5000000000000004,0.8660254037844384,0,2019,0.49999999999999994,-0.8660254037844387,0,2025,0.8660254037844386,0.5000000000000001,2375,1706,2205,105,0.3968253968253968,0.3514644351464435,0
938.0,0.0,161.0,521.0,13.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,NO,MALE,"ADULT, OLDER_ADULT",470.0,INDUSTRY,72.0,14.0,131,350,372.0,6586.0,15,55,55.0,991.0,1,12,95,18,100,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,3,1,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,SINGLE (OUTCOMES_ASSESSOR),TREATMENT,1290.0,False,True,False,,False,False,True,0,2021.0,0.49999999999999994,-0.8660254037844387,0,2022.0,-1.0,-1.8369701987210297e-16,0,2025.0,-0.8660254037844384,-0.5000000000000004,0,2020,-0.5000000000000004,0.8660254037844384,0,2025,1.0,6.123233995736766e-17,1553,487,1656,74,0.4246575342465753,0.3514644351464435,1
1299.0,0.0,39.0,1353.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"ADULT, OLDER_ADULT",797.0,INDUSTRY,227.0,25.0,244,757,745.0,3621.0,29,104,110.0,541.0,2,7,160,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,4,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,1825.0,True,False,False,,False,True,False,0,2018.0,1.0,6.123233995736766e-17,0,2023.0,1.2246467991473532e-16,-1.0,0,2026.0,0.49999999999999994,-0.8660254037844387,0,2018,0.49999999999999994,0.8660254037844387,0,2024,-0.5000000000000004,0.8660254037844384,2983,1917,2690,195,0.3968253968253968,0.3514644351464435,1
1353.0,593.0,71.0,906.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",453.0,INDUSTRY,91.0,24.0,234,565,261.0,9290.0,31,71,44.0,1448.0,1,11,63,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1650.0,True,False,False,,False,False,False,0,2017.0,-0.8660254037844384,-0.5000000000000004,0,2022.0,1.0,6.123233995736766e-17,0,2023.0,-1.0,-1.8369701987210297e-16,0,2017,0.49999999999999994,-0.8660254037844387,0,2024,-1.0,-1.8369701987210297e-16,2221,1673,2935,256,0.28865979381443296,0.3514644351464435,0
3033.0,340.0,79.0,551.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",656.0,INDUSTRY,227.0,33.0,142,427,967.0,12354.0,19,61,139.0,1931.0,1,21,23,18,130,2,0.0,0.0,1.0,0.0,0.0,1.0,Other,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1350.0,False,True,False,Single-Arm,False,True,True,0,2014.0,1.2246467991473532e-16,-1.0,0,2018.0,1.0,6.123233995736766e-17,0,2023.0,-0.8660254037844384,-0.5000000000000004,0,2014,1.2246467991473532e-16,-1.0,0,2024,-0.8660254037844386,0.5000000000000001,3349,1370,4001,225,0.42857142857142855,0.396,0
805.0,333.0,126.0,752.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,NO,ALL,"ADULT, OLDER_ADULT",305.0,INDUSTRY,23.0,1.0,193,462,472.0,3004.0,25,63,70.0,437.0,1,8,45,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,6,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,990.0,False,True,False,Single-Arm,False,False,False,0,2020.0,1.0,6.123233995736766e-17,0,2023.0,0.49999999999999994,0.8660254037844387,0,2024.0,0.49999999999999994,-0.8660254037844387,0,2019,-0.5000000000000004,0.8660254037844384,0,2024,1.2246467991473532e-16,-1.0,1522,1036,2022,348,0.28865979381443296,0.3514644351464435,0
1410.0,893.0,0.0,1138.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",578.0,INDUSTRY,183.0,27.0,256,594,516.0,6270.0,36,88,77.0,956.0,2,13,59,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1170.0,True,True,False,,False,False,False,0,2016.0,1.0,6.123233995736766e-17,0,2019.0,1.2246467991473532e-16,-1.0,0,2022.0,-0.5000000000000004,0.8660254037844384,0,2016,0.0,1.0,0,2023,-0.8660254037844386,0.5000000000000001,2435,1186,3452,591,0.28865979381443296,0.3514644351464435,0
949.0,154.0,40.0,1270.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",438.0,INDUSTRY,71.0,23.0,142,688,494.0,10202.0,19,109,97.0,1596.0,3,20,72,18,130,1,0.0,0.0,0.0,0.0,0.0,5.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,SEQUENTIAL,NONE,TREATMENT,21.0,False,False,False,,False,False,False,0,2018.0,-0.5000000000000004,0.8660254037844384,0,2022.0,1.0,6.123233995736766e-17,0,2024.0,-0.8660254037844386,0.5000000000000001,0,2018,-0.8660254037844386,0.5000000000000001,0,2025,0.49999999999999994,-0.8660254037844387,2162,1217,2417,13,0.28865979381443296,0.3514644351464435,1
782.0,189.0,71.0,1118.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,NO,ALL,"ADULT, OLDER_ADULT",925.0,INDUSTRY,183.0,27.0,164,274,125.0,1099.0,28,39,22.0,198.0,1,17,88,18,130,1,0.0,0.0,0.0,0.0,0.0,3.0,Oncology,0,0,3,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,2555.0,False,False,False,Single-Arm,False,False,False,0,2019.0,-1.0,-1.8369701987210297e-16,0,2024.0,0.8660254037844386,0.5000000000000001,0,2024.0,-0.8660254037844386,0.5000000000000001,0,2019,1.2246467991473532e-16,-1.0,0,2024,-0.5000000000000004,0.8660254037844384,1858,1613,2175,195,0.43103448275862066,0.3514644351464435,0
2155.0,0.0,64.0,747.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"ADULT, OLDER_ADULT",994.0,INDUSTRY,251.0,21.0,160,544,750.0,4878.0,20,84,115.0,761.0,1,10,95,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,1,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1260.0,False,False,False,Single-Arm,True,False,True,0,2017.0,0.49999999999999994,-0.8660254037844387,0,2020.0,-0.5000000000000004,0.8660254037844384,0,2025.0,-0.5000000000000004,0.8660254037844384,0,2017,0.8660254037844387,-0.4999999999999998,0,2024,-0.8660254037844386,0.5000000000000001,3105,1279,2966,225,0.3968253968253968,0.3514644351464435,1
1235.0,1638.0,31.0,449.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",275.0,INDUSTRY,91.0,19.0,157,248,378.0,6552.0,21,38,61.0,1050.0,1,9,20,18,130,4,0.0,0.0,0.0,1.0,0.0,2.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1680.0,False,True,False,Single-Arm,False,True,False,0,2016.0,0.8660254037844387,-0.4999999999999998,0,2020.0,1.2246467991473532e-16,-1.0,0,2021.0,0.0,1.0,0,2016,1.0,6.123233995736766e-17,0,2021,-0.4999999999999997,-0.8660254037844388,1706,1522,3361,1413,1.0,0.3514644351464435,1
2105.0,2232.0,35.0,966.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",1538.0,INDUSTRY,312.0,26.0,95,246,251.0,11582.0,15,37,39.0,1830.0,1,19,150,18,130,2,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1825.0,False,False,False,,False,False,False,0,2010.0,-0.8660254037844386,0.5000000000000001,0,2015.0,-1.0,-1.8369701987210297e-16,0,2019.0,1.0,6.123233995736766e-17,0,2010,-0.8660254037844386,0.5000000000000001,0,2020,-0.8660254037844386,0.5000000000000001,3073,1795,5339,1686,0.4246575342465753,0.3514644351464435,0
1698.0,192.0,31.0,976.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",719.0,INDUSTRY,116.0,19.0,113,218,366.0,5644.0,17,34,62.0,854.0,1,7,56,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,4,0,2,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,690.0,True,False,False,Single-Arm,False,False,True,0,2017.0,-0.4999999999999997,-0.8660254037844388,0,2019.0,-0.4999999999999997,-0.8660254037844388,0,2024.0,-1.0,-1.8369701987210297e-16,0,2017,1.2246467991473532e-16,-1.0,0,2024,-0.5000000000000004,0.8660254037844384,2618,730,2905,195,0.43103448275862066,0.3514644351464435,1
106.0,0.0,109.0,931.0,0.0,867.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",39.0,INDUSTRY,143.0,11.0,134,801,648.0,2100.0,17,110,105.0,336.0,1,6,25,18,130,2,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,Placebo,True,False,False,0,2020.0,0.8660254037844386,0.5000000000000001,0,2023.0,0.49999999999999994,0.8660254037844387,0,2023.0,0.49999999999999994,0.8660254037844387,0,2019,-0.5000000000000004,0.8660254037844384,0,2024,0.8660254037844386,0.5000000000000001,1067,1067,2022,470,0.0,0.3514644351464435,0
517.0,614.0,49.0,825.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",114.0,INDUSTRY,116.0,20.0,268,333,1546.0,5656.0,43,49,236.0,845.0,2,8,51,18,130,3,0.0,1.0,0.0,0.0,0.0,2.0,Oncology,0,0,2,0,0,1,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,900.0,False,False,False,Single-Arm,False,False,False,0,2020.0,0.49999999999999994,0.8660254037844387,0,2023.0,0.49999999999999994,-0.8660254037844387,0,2023.0,0.49999999999999994,-0.8660254037844387,0,2019,-0.5000000000000004,0.8660254037844384,0,2024,0.49999999999999994,-0.8660254037844387,1216,1216,2022,378,0.43103448275862066,0.3514644351464435,0
2015.0,0.0,84.0,1372.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"ADULT, OLDER_ADULT",709.0,INDUSTRY,188.0,30.0,169,186,563.0,1043.0,24,28,85.0,159.0,2,6,106,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,0,1,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)",TREATMENT,1440.0,False,False,False,Single-Arm,False,False,True,0,2016.0,0.8660254037844386,0.5000000000000001,0,2020.0,1.2246467991473532e-16,-1.0,0,2027.0,0.8660254037844387,-0.4999999999999998,0,2015,-0.5000000000000004,0.8660254037844384,0,2024,0.0,1.0,4078,1583,3483,530,0.43103448275862066,0.3514644351464435,1
856.0,0.0,85.0,690.0,0.0,424.0,0.0,0.0,0.0,TERMINATED,NO,ALL,"ADULT, OLDER_ADULT",13.0,INDUSTRY,81.0,17.0,199,172,48.0,472.0,28,27,7.0,56.0,1,8,65,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,1,1,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1095.0,False,False,False,Single-Arm,False,False,False,0,2020.0,0.0,1.0,0,2023.0,-1.0,-1.8369701987210297e-16,0,2023.0,-1.0,-1.8369701987210297e-16,0,2019,-0.8660254037844386,0.5000000000000001,0,2024,1.0,6.123233995736766e-17,1369,1369,2052,439,0.43103448275862066,0.3514644351464435,0
221.0,0.0,89.0,592.0,0.0,944.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"CHILD, ADULT, OLDER_ADULT",765.0,INDUSTRY,212.0,17.0,178,233,560.0,4316.0,24,36,78.0,677.0,1,8,23,12,130,4,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,0,0,2,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,630.0,False,False,False,Single-Arm,True,False,True,0,2020.0,1.2246467991473532e-16,-1.0,0,2022.0,-0.8660254037844384,-0.5000000000000004,0,2022.0,-0.8660254037844384,-0.5000000000000004,0,2020,0.49999999999999994,-0.8660254037844387,0,2023,1.0,6.123233995736766e-17,792,792,1839,805,0.0,0.3514644351464435,0
1375.0,1551.0,24.0,826.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",1021.0,INDUSTRY,242.0,26.0,230,299,643.0,8518.0,31,38,99.0,1332.0,2,21,52,18,130,1,0.0,0.0,0.0,1.0,0.0,2.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1170.0,True,True,False,,False,False,False,0,2015.0,0.49999999999999994,-0.8660254037844387,0,2018.0,-1.0,-1.8369701987210297e-16,0,2021.0,0.49999999999999994,0.8660254037844387,0,2015,0.49999999999999994,0.8660254037844387,0,2022,0.8660254037844386,0.5000000000000001,2072,1218,3786,1201,0.28865979381443296,0.3514644351464435,0
885.0,0.0,72.0,1204.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"ADULT, OLDER_ADULT",461.0,INDUSTRY,108.0,22.0,256,196,746.0,2732.0,34,29,114.0,390.0,1,6,78,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,6,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,1320.0,False,False,False,Single-Arm,False,False,False,0,2019.0,-0.8660254037844386,0.5000000000000001,0,2023.0,1.2246467991473532e-16,-1.0,0,2027.0,1.2246467991473532e-16,-1.0,0,2019,1.2246467991473532e-16,-1.0,0,2024,1.2246467991473532e-16,-1.0,2799,1338,2175,348,0.43103448275862066,0.3514644351464435,1
837.0,895.0,78.0,1423.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",367.0,INDUSTRY,110.0,10.0,251,240,863.0,3567.0,37,39,133.0,557.0,1,5,62,18,130,1,0.0,0.0,0.0,1.0,0.0,2.0,Oncology,3,0,2,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1740.0,False,True,False,Single-Arm,True,False,True,0,2017.0,0.8660254037844386,0.5000000000000001,0,2022.0,0.0,1.0,0,2022.0,-1.0,-1.8369701987210297e-16,0,2016,-0.4999999999999997,-0.8660254037844388,0,2023,-0.8660254037844384,-0.5000000000000004,2040,1767,3239,652,0.43103448275862066,0.3514644351464435,0
1386.0,1152.0,9.0,1182.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",572.0,INDUSTRY,142.0,19.0,226,414,513.0,8530.0,31,50,85.0,1319.0,2,21,64,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,5,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1140.0,True,False,False,,False,False,False,0,2015.0,1.2246467991473532e-16,-1.0,0,2020.0,0.49999999999999994,0.8660254037844387,0,2022.0,0.8660254037844386,0.5000000000000001,0,2015,1.0,6.123233995736766e-17,0,2023,0.8660254037844386,0.5000000000000001,2435,1676,3727,836,0.28865979381443296,0.3514644351464435,1
834.0,3763.0,168.0,1098.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",847.0,INDUSTRY,154.0,17.0,84,689,905.0,5155.0,9,89,147.0,797.0,1,8,84,18,130,8,0.0,0.0,2.0,0.0,0.0,0.0,Oncology,3,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",SUPPORTIVE_CARE,60.0,False,False,False,Placebo,False,True,False,0,2009.0,-0.8660254037844386,0.5000000000000001,0,2012.0,-0.8660254037844384,-0.5000000000000004,0,2015.0,0.0,1.0,0,2009,0.49999999999999994,-0.8660254037844387,0,2017,-0.5000000000000004,0.8660254037844384,1887,1035,5857,2752,0.56,0.3514644351464435,0
1415.0,745.0,161.0,1185.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",700.0,INDUSTRY,387.0,29.0,107,324,416.0,21389.0,16,50,67.0,3267.0,1,25,85,18,130,1,0.0,1.0,0.0,0.0,0.0,1.0,Oncology,0,1,2,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1230.0,True,False,False,Single-Arm,False,False,True,0,2016.0,1.0,6.123233995736766e-17,0,2019.0,-1.0,-1.8369701987210297e-16,0,2023.0,0.8660254037844386,0.5000000000000001,0,2015,-0.8660254037844386,0.5000000000000001,0,2024,0.8660254037844386,0.5000000000000001,2525,1278,3513,470,0.6111111111111112,0.3514644351464435,1
1426.0,61.0,89.0,604.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",1069.0,INDUSTRY,185.0,24.0,192,354,140.0,2095.0,18,43,23.0,331.0,1,5,91,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,3,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1140.0,True,False,False,Single-Arm,False,True,False,0,2019.0,-0.8660254037844384,-0.5000000000000004,0,2022.0,-0.5000000000000004,0.8660254037844384,0,2025.0,1.0,6.123233995736766e-17,0,2019,1.2246467991473532e-16,-1.0,0,2025,1.0,6.123233995736766e-17,2039,1187,2175,74,0.3968253968253968,0.3514644351464435,1
1185.0,479.0,42.0,665.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"CHILD, ADULT, OLDER_ADULT",55.0,INDUSTRY,22.0,8.0,94,529,459.0,2769.0,11,78,72.0,460.0,1,5,40,12,130,1,0.0,0.0,0.0,0.0,0.0,1.0,Oncology,1,0,0,0,0,0,0,0,0,NA,SINGLE_GROUP,NONE,TREATMENT,1020.0,False,False,True,Single-Arm,True,True,False,0,2019.0,0.49999999999999994,0.8660254037844387,0,2022.0,0.49999999999999994,0.8660254037844387,0,2024.0,0.49999999999999994,0.8660254037844387,0,2018,-0.5000000000000004,0.8660254037844384,0,2025,0.8660254037844387,-0.4999999999999998,1826,1096,2387,44,0.3968253968253968,0.3514644351464435,1
1292.0,0.0,211.0,525.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"ADULT, OLDER_ADULT",419.0,INDUSTRY,88.0,16.0,282,226,1154.0,3016.0,33,29,172.0,472.0,1,19,75,18,130,1,0.0,0.0,0.0,0.0,0.0,2.0,Other,5,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,3285.0,False,True,False,Single-Arm,False,False,True,0,2020.0,0.49999999999999994,-0.8660254037844387,0,2024.0,0.8660254037844387,-0.4999999999999998,0,2027.0,0.49999999999999994,-0.8660254037844387,0,2019,-0.5000000000000004,0.8660254037844384,0,2025,0.8660254037844387,-0.4999999999999998,2556,1430,2022,44,0.675,0.396,1
